Year,ICD10 Diagnosis,Diagnosis Type,Value_adm,Value_fat,Smoking Prevalence,"Tobacco Price
Index","Retail Prices
Index",Tobacco Price Index Relative to Retail Price Index,Real Households' Disposable Income,Affordability of Tobacco Index,Household Expenditure on Tobacco,Household Expenditure Total,Expenditure on Tobacco as a Percentage of Expenditure,All Pharmacotherapy Prescriptions,Nicotine Replacement Therapy (NRT) Prescriptions,Bupropion (Zyban) Prescriptions,Varenicline (Champix) Prescriptions,Net Ingredient Cost of All Pharmacotherapies,Net Ingredient Cost of Nicotine Replacement Therapies (NRT),Net Ingredient Cost of Bupropion (Zyban),Net Ingredient Cost of Varenicline (Champix),Smoking_Prevalence_YoY,Death_Rate,SmokingPrice_Interaction,Sex_Male,Policy_Era_Pre-2010
2004,Age Related Cataract 45+,Other diseases which can be caused by smoking,87824.0,,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,,,15055.800000000001,False,True
2004,All admissions,All admissions,4373273.0,,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,,15055.800000000001,False,True
2004,All cancers,All cancers,646853.0,74122.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.11458863141994458,15055.800000000001,False,True
2004,All circulatory diseases,All circulatory diseases,403117.0,102726.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.2548292431223321,15055.800000000001,False,True
2004,All deaths,All deaths,403117.0,282255.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.2548292431223321,15055.800000000001,False,True
2004,All deaths which can be caused by smoking,All deaths which can be caused by smoking,403117.0,145608.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.2548292431223321,15055.800000000001,False,True
2004,All diseases of the digestive system,All diseases of the digestive system,453923.0,13526.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.029798005388513474,15055.800000000001,False,True
2004,All diseases which can be caused by smoking,All diseases which can be caused by smoking,637477.0,13526.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.029798005388513474,15055.800000000001,False,True
2004,All respiratory diseases,All respiratory diseases,251679.0,45756.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.18180301097754759,15055.800000000001,False,True
2004,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,4252.0,5070.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,1.1923800561635982,15055.800000000001,False,True
2004,Atherosclerosis,Circulatory diseases which can be caused by smoking,3362.0,589.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.1751933372471168,15055.800000000001,False,True
2004,Bladder,Cancers which can be caused by smoking,24296.0,1774.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.07301613434009648,15055.800000000001,False,True
2004,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,57559.0,32445.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.5636824823126934,15055.800000000001,False,True
2004,Cervical,Cancers which can be caused by smoking,7288.0,945.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.12966520305575394,15055.800000000001,False,True
2004,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,93768.0,16887.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.18009342206104328,15055.800000000001,False,True
2004,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,4426.0,1097.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.2478535923524958,15055.800000000001,False,True
2004,Crohns Disease,Digestive diseases which can be caused caused by smoking,8958.0,1097.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.2478535923524958,15055.800000000001,False,True
2004,Hip Fracture 55+,Other diseases which can be caused by smoking,51503.0,1097.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.2478535923524958,15055.800000000001,False,True
2004,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,127055.0,42439.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.3340206996943527,15055.800000000001,False,True
2004,Kidney and Renal Pelvis,Cancers which can be caused by smoking,3619.0,1230.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.33987289297046896,15055.800000000001,False,True
2004,Larynx,Cancers which can be caused by smoking,1307.0,227.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.17368018349374123,15055.800000000001,False,True
2004,Myeloid Leukaemia,Cancers which can be caused by smoking,12814.0,1056.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.08240986420458796,15055.800000000001,False,True
2004,Oesophagus,Cancers which can be caused by smoking,14261.0,3366.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.23602832899263526,15055.800000000001,False,True
2004,Other Heart Disease,Circulatory diseases which can be caused by smoking,114527.0,15871.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.13857867576956895,15055.800000000001,False,True
2004,Other arterial disease,Circulatory diseases which can be caused by smoking,18580.0,2060.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.11087190526852142,15055.800000000001,False,True
2004,Pancreas,Cancers which can be caused by smoking,10423.0,3939.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.3779142281130275,15055.800000000001,False,True
2004,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,2266.0,3939.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.3779142281130275,15055.800000000001,False,True
2004,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,49106.0,20152.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.4103775505964571,15055.800000000001,False,True
2004,Spontaneous Abortion,Other diseases which can be caused by smoking,12757.0,20152.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.4103775505964571,15055.800000000001,False,True
2004,Stomach,Cancers which can be caused by smoking,7712.0,1985.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.2573910788047989,15055.800000000001,False,True
2004,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,17164.0,2675.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.15584945233303138,15055.800000000001,False,True
2004,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,52486.0,18864.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.3594101284083487,15055.800000000001,False,True
2004,Unspecified Site,Cancers which can be caused by smoking,9528.0,6782.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.7117968093291565,15055.800000000001,False,True
2004,Upper Respiratory Sites,Cancers which can be caused by smoking,5636.0,855.0,23.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.15170333567216052,15055.800000000001,False,True
2004,Age Related Cataract 45+,Other diseases which can be caused by smoking,54032.0,855.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.15170333567216052,17019.600000000002,True,True
2004,All admissions,All admissions,3925475.0,855.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.15170333567216052,17019.600000000002,True,True
2004,All cancers,All cancers,685802.0,91365.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.13322358348308516,17019.600000000002,True,True
2004,All circulatory diseases,All circulatory diseases,569662.0,101608.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.17836541668537068,17019.600000000002,True,True
2004,All deaths,All deaths,569662.0,276431.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.17836541668537068,17019.600000000002,True,True
2004,All deaths which can be caused by smoking,All deaths which can be caused by smoking,569662.0,143800.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.17836541668537068,17019.600000000002,True,True
2004,All diseases of the digestive system,All diseases of the digestive system,445716.0,11339.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.02543996625648296,17019.600000000002,True,True
2004,All diseases which can be caused by smoking,All diseases which can be caused by smoking,764401.0,11339.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.02543996625648296,17019.600000000002,True,True
2004,All respiratory diseases,All respiratory diseases,264796.0,42062.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.1588468103741792,17019.600000000002,True,True
2004,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,14513.0,8100.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.5581203058941555,17019.600000000002,True,True
2004,Atherosclerosis,Circulatory diseases which can be caused by smoking,6214.0,357.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.057450917274307865,17019.600000000002,True,True
2004,Bladder,Cancers which can be caused by smoking,82531.0,3987.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.04830912020879053,17019.600000000002,True,True
2004,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,55638.0,21543.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.387199396089234,17019.600000000002,True,True
2004,Cervical,Cancers which can be caused by smoking,0.0,0.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.0,17019.600000000002,True,True
2004,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,100054.0,19593.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.19582425490039557,17019.600000000002,True,True
2004,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,6331.0,1676.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.2647291106831892,17019.600000000002,True,True
2004,Crohns Disease,Digestive diseases which can be caused caused by smoking,5838.0,1676.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.2647291106831892,17019.600000000002,True,True
2004,Hip Fracture 55+,Other diseases which can be caused by smoking,14406.0,1676.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.2647291106831892,17019.600000000002,True,True
2004,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,257895.0,56400.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.2186936543933822,17019.600000000002,True,True
2004,Kidney and Renal Pelvis,Cancers which can be caused by smoking,9221.0,2471.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.2679752738024102,17019.600000000002,True,True
2004,Larynx,Cancers which can be caused by smoking,6341.0,902.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.14224885662478334,17019.600000000002,True,True
2004,Myeloid Leukaemia,Cancers which can be caused by smoking,20519.0,1415.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.0689604756533476,17019.600000000002,True,True
2004,Oesophagus,Cancers which can be caused by smoking,38997.0,6622.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.1698079339392823,17019.600000000002,True,True
2004,Other Heart Disease,Circulatory diseases which can be caused by smoking,138571.0,10952.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.07903529598488114,17019.600000000002,True,True
2004,Other arterial disease,Circulatory diseases which can be caused by smoking,26115.0,1366.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.05230710319539318,17019.600000000002,True,True
2004,Pancreas,Cancers which can be caused by smoking,12917.0,3636.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.2814895099263382,17019.600000000002,True,True
2004,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,1572.0,3636.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.2814895099263382,17019.600000000002,True,True
2004,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,53871.0,14147.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.2626088247802601,17019.600000000002,True,True
2004,Spontaneous Abortion,Other diseases which can be caused by smoking,0.0,14147.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.2626088247802601,17019.600000000002,True,True
2004,Stomach,Cancers which can be caused by smoking,20960.0,3689.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.1760019083885495,17019.600000000002,True,True
2004,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,18738.0,2429.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.12962962962271163,17019.600000000002,True,True
2004,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,82705.0,29728.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.35944622452863256,17019.600000000002,True,True
2004,Unspecified Site,Cancers which can be caused by smoking,8826.0,7748.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.8778608655248288,17019.600000000002,True,True
2004,Upper Respiratory Sites,Cancers which can be caused by smoking,14793.0,1839.0,26.0,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,2044,1908,136,,46093,40942,5151,,0.0,0.12431555464582468,17019.600000000002,True,True
2005,Age Related Cataract 45+,Other diseases which can be caused by smoking,77821.0,1839.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.12431555464582468,15711.300000000001,False,True
2005,All admissions,All admissions,4584612.0,1839.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.12431555464582468,15711.300000000001,False,True
2005,All cancers,All cancers,687418.0,74771.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.10877079157061821,15711.300000000001,False,True
2005,All circulatory diseases,All circulatory diseases,411276.0,98601.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.23974411344148516,15711.300000000001,False,True
2005,All deaths,All deaths,411276.0,282626.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.23974411344148516,15711.300000000001,False,True
2005,All deaths which can be caused by smoking,All deaths which can be caused by smoking,411276.0,142929.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.23974411344148516,15711.300000000001,False,True
2005,All diseases of the digestive system,All diseases of the digestive system,492236.0,13471.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.027366954062629782,15711.300000000001,False,True
2005,All diseases which can be caused by smoking,All diseases which can be caused by smoking,644289.0,13471.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.027366954062629782,15711.300000000001,False,True
2005,All respiratory diseases,All respiratory diseases,254188.0,48169.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.18950147135116724,15711.300000000001,False,True
2005,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,4364.0,4867.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,1.1152612279754213,15711.300000000001,False,True
2005,Atherosclerosis,Circulatory diseases which can be caused by smoking,3229.0,543.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.16816351806498497,15711.300000000001,False,True
2005,Bladder,Cancers which can be caused by smoking,25013.0,1727.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.06904409706676352,15711.300000000001,False,True
2005,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,57320.0,31101.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.542585484987045,15711.300000000001,False,True
2005,Cervical,Cancers which can be caused by smoking,7941.0,892.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.11232842209893862,15711.300000000001,False,True
2005,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,91195.0,17925.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.196556828771352,15711.300000000001,False,True
2005,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,4584.0,938.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.2046247818052738,15711.300000000001,False,True
2005,Crohns Disease,Digestive diseases which can be caused caused by smoking,9987.0,938.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.2046247818052738,15711.300000000001,False,True
2005,Hip Fracture 55+,Other diseases which can be caused by smoking,52266.0,938.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.2046247818052738,15711.300000000001,False,True
2005,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,127993.0,40259.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.31454063893873463,15711.300000000001,False,True
2005,Kidney and Renal Pelvis,Cancers which can be caused by smoking,4248.0,1183.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.2784839924014868,15711.300000000001,False,True
2005,Larynx,Cancers which can be caused by smoking,1325.0,227.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.17132075458768242,15711.300000000001,False,True
2005,Myeloid Leukaemia,Cancers which can be caused by smoking,13437.0,1030.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.07665401502741281,15711.300000000001,False,True
2005,Oesophagus,Cancers which can be caused by smoking,15558.0,3375.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.216930196669435,15711.300000000001,False,True
2005,Other Heart Disease,Circulatory diseases which can be caused by smoking,117119.0,15577.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.13300147712896285,15711.300000000001,False,True
2005,Other arterial disease,Circulatory diseases which can be caused by smoking,19220.0,1921.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.09994797085848345,15711.300000000001,False,True
2005,Pancreas,Cancers which can be caused by smoking,12410.0,4074.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.32828364219755973,15711.300000000001,False,True
2005,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,2367.0,4074.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.32828364219755973,15711.300000000001,False,True
2005,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,51724.0,20645.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.39913773102623273,15711.300000000001,False,True
2005,Spontaneous Abortion,Other diseases which can be caused by smoking,13475.0,20645.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.39913773102623273,15711.300000000001,False,True
2005,Stomach,Cancers which can be caused by smoking,8224.0,1886.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.22932879374643375,15711.300000000001,False,True
2005,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,16871.0,2416.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.14320431508842366,15711.300000000001,False,True
2005,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,57867.0,19610.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.3388805363965839,15711.300000000001,False,True
2005,Unspecified Site,Cancers which can be caused by smoking,9010.0,6692.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.7427302995846026,15711.300000000001,False,True
2005,Upper Respiratory Sites,Cancers which can be caused by smoking,6321.0,841.0,23.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.13304856824346645,15711.300000000001,False,True
2005,Age Related Cataract 45+,Other diseases which can be caused by smoking,49898.0,841.0,25.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,-1.0,0.13304856824346645,17077.5,True,True
2005,All admissions,All admissions,4122518.0,841.0,25.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.13304856824346645,17077.5,True,True
2005,All cancers,All cancers,737584.0,90818.0,25.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.12312902665984737,17077.5,True,True
2005,All circulatory diseases,All circulatory diseases,582036.0,97140.0,25.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.16689689297540547,17077.5,True,True
2005,All deaths,All deaths,582036.0,273965.0,25.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.16689689297540547,17077.5,True,True
2005,All deaths which can be caused by smoking,All deaths which can be caused by smoking,582036.0,140636.0,25.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.16689689297540547,17077.5,True,True
2005,All diseases of the digestive system,All diseases of the digestive system,481709.0,11427.0,25.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.023721790541543292,17077.5,True,True
2005,All diseases which can be caused by smoking,All diseases which can be caused by smoking,785739.0,11427.0,25.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.023721790541543292,17077.5,True,True
2005,All respiratory diseases,All respiratory diseases,266549.0,43166.0,25.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.16194395777075904,17077.5,True,True
2005,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,14415.0,7549.0,25.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.5236906000330426,17077.5,True,True
2005,Atherosclerosis,Circulatory diseases which can be caused by smoking,6305.0,333.0,25.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.05281522600272558,17077.5,True,True
2005,Bladder,Cancers which can be caused by smoking,88018.0,3782.0,25.0,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,2205,2076,129,,48092,43465,4627,,0.0,0.042968483718751074,17077.5,True,True
